"data","precipitacao","temperatura","umidade","dias_de_secura","indice_risco","classe_risco"
1965-10-26,4.4,31.6,78.25,80.58401865657964,0.5686799510391588,2
1965-10-27,0.0,30.2,83.75,47.04385962885131,0.6407420175596463,2
1965-10-28,11.8,32.6,73.25,64.01262632039845,0.8058400527154573,3
1965-10-29,0.0,35.4,63.0,14.022740736941337,0.11857585525614599,0
1965-10-30,0.0,36.2,66.5,33.471032061162305,0.5380541868883167,2
1965-10-31,0.0,38.2,58.75,50.173166411968225,0.9282107648491934,3
1965-11-01,0.0,31.0,83.0,59.876275017358665,0.7362262685984111,3
1965-11-02,6.2,32.7,80.25,67.37542587389434,0.7479843107714874,3
1965-11-03,0.0,34.0,69.75,31.927903654566656,0.4715594412915119,2
1965-11-04,2.0,34.4,71.5,51.330255294768904,0.809588697183383,3
1965-11-05,0.0,35.5,69.25,46.72504657624599,0.7809929742684731,3
1965-11-06,0.0,35.1,65.0,59.66110796037913,0.9024605141299509,3
1965-11-07,0.0,37.0,66.75,67.40238143499674,0.8888316617843958,3
1965-11-08,0.0,35.6,68.0,75.03542611068603,0.7617705063247968,3
1965-11-09,0.0,36.0,65.25,76.5512422676005,0.7547516161187151,3
1965-11-10,0.0,33.0,80.75,78.09767994211887,0.6164286988592429,2
1965-11-11,0.3,33.2,78.75,79.48436615294686,0.6039443915952131,2
1965-11-12,0.0,33.8,76.0,76.21515673201917,0.6790524325812877,2
1965-11-13,0.0,34.7,69.75,82.61244624909912,0.5982304026933057,2
1965-11-14,0.0,35.4,74.0,83.35931412945123,0.5727988158629,2
1965-11-15,0.0,35.6,64.5,84.230774736805,0.5934116108541728,2
1965-11-16,0.0,36.6,69.25,84.48384647882466,0.5795213168423252,2
1965-11-17,0.0,36.6,62.25,84.73767857603289,0.6010206556484254,2
1965-11-18,0.0,34.6,66.75,87.00454425943147,0.5117172333129633,2
1965-11-19,0.0,33.9,73.25,87.00454425943147,0.4832544619299465,2
1965-11-20,0.0,35.6,69.25,87.70337219818356,0.49637221117111824,2
1965-11-21,0.0,36.5,65.25,89.01103494190339,0.4866060839301753,2
1965-11-22,0.0,37.2,71.75,89.06445758805972,0.470237294862116,2
1965-11-23,0.0,31.8,81.25,89.06445758805972,0.3979280783407654,1
1965-11-24,7.0,26.4,98.25,89.06445758805972,0.3116976428696331,1
1965-11-25,63.0,33.6,79.25,33.426879445978564,0.4686875352798415,2
1965-11-26,13.6,32.9,79.25,0.00813288426786763,0.0,0
1965-11-27,0.0,34.2,78.75,0.12311460002708788,0.0,0
