"Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao Piche","Temp Comp Media","Umidade Relativa Media","Velocidade do Vento Media"
82564,07/11/1961,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,08/11/1961,0000,NULL,35.2,NULL,NULL,NULL,26.9,71,0.333333
82564,08/11/1961,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,09/11/1961,0000,NULL,31.4,NULL,NULL,NULL,25.72,77.75,0.666667
82564,09/11/1961,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,10/11/1961,0000,NULL,31.2,NULL,NULL,NULL,26.1,75,1
82564,10/11/1961,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,11/11/1961,0000,NULL,34.4,NULL,NULL,NULL,26.52,67.25,1.333333
82564,11/11/1961,1200,0,NULL,19.9,NULL,NULL,NULL,NULL,NULL
82564,12/11/1961,0000,NULL,35.4,NULL,NULL,NULL,26.52,79.5,0.666667
82564,12/11/1961,1200,0,NULL,19.4,NULL,NULL,NULL,NULL,NULL
82564,13/11/1961,0000,NULL,31.6,NULL,NULL,NULL,25.64,81.75,1.666667
82564,13/11/1961,1200,0.4,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,14/11/1961,0000,NULL,33.4,NULL,NULL,NULL,26.76,73.75,0.666667
82564,14/11/1961,1200,8.2,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,15/11/1961,0000,NULL,34.9,NULL,NULL,NULL,27.5,67.25,0.666667
82564,15/11/1961,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,16/11/1961,0000,NULL,33.8,NULL,NULL,NULL,26.78,70.75,0.666667
82564,16/11/1961,1200,0,NULL,20.5,NULL,NULL,NULL,NULL,NULL
82564,17/11/1961,0000,NULL,35.1,NULL,NULL,NULL,27.56,69.25,1
82564,17/11/1961,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,18/11/1961,0000,NULL,34.8,NULL,NULL,NULL,27.6,71,1.333333
82564,18/11/1961,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,19/11/1961,0000,NULL,36.6,NULL,NULL,NULL,28.28,64.75,1
82564,19/11/1961,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,20/11/1961,0000,NULL,35.3,NULL,NULL,NULL,27.72,68,0.666667
82564,20/11/1961,1200,2.2,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,21/11/1961,0000,NULL,35.6,NULL,NULL,NULL,28.02,65,0.666667
82564,21/11/1961,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,22/11/1961,0000,NULL,35,NULL,NULL,NULL,28.12,68,0.666667
82564,22/11/1961,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,23/11/1961,0000,NULL,35.8,NULL,NULL,NULL,27.94,62.75,1
82564,23/11/1961,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,24/11/1961,0000,NULL,33.6,NULL,NULL,NULL,27.76,68,0.666667
82564,24/11/1961,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,25/11/1961,0000,NULL,34.4,NULL,NULL,NULL,27.48,72,0.666667
82564,25/11/1961,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,26/11/1961,0000,NULL,33.8,NULL,NULL,NULL,27.04,67.5,0.666667
82564,26/11/1961,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,27/11/1961,0000,NULL,36.6,NULL,NULL,NULL,26.84,73,0.666667
82564,27/11/1961,1200,0,NULL,20.7,NULL,NULL,NULL,NULL,NULL
82564,28/11/1961,0000,NULL,33.6,NULL,NULL,NULL,27.46,74.25,0.666667
82564,28/11/1961,1200,3.8,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,29/11/1961,0000,NULL,33.4,NULL,NULL,NULL,27.44,65.25,1
82564,29/11/1961,1200,0,NULL,23.4,NULL,NULL,NULL,NULL,NULL
82564,30/11/1961,0000,NULL,32.7,NULL,NULL,NULL,26.34,70.25,0.666667
82564,30/11/1961,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,01/12/1961,0000,NULL,33.3,NULL,NULL,NULL,26.88,72,0.666667
82564,01/12/1961,1200,0,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,02/12/1961,0000,NULL,33.4,NULL,NULL,NULL,26.54,84.75,0.333333
82564,02/12/1961,1200,0.8,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,03/12/1961,0000,NULL,33.5,NULL,NULL,NULL,27.04,76.25,1
82564,03/12/1961,1200,0.2,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,04/12/1961,0000,NULL,34.4,NULL,NULL,NULL,25.82,79.25,1
82564,04/12/1961,1200,2.1,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,05/12/1961,0000,NULL,32.6,NULL,NULL,NULL,27.06,73,1
82564,05/12/1961,1200,26.8,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,06/12/1961,0000,NULL,33.8,NULL,NULL,NULL,27.24,70,1
82564,06/12/1961,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,07/12/1961,0000,NULL,34,NULL,NULL,NULL,27.4,70,1
82564,07/12/1961,1200,0,NULL,23.7,NULL,NULL,NULL,NULL,NULL
82564,08/12/1961,0000,NULL,33.2,NULL,NULL,NULL,25.62,81.25,0.333333
82564,08/12/1961,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,09/12/1961,0000,NULL,30.5,NULL,NULL,NULL,25.42,81.5,0.666667
82564,09/12/1961,1200,13.5,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,10/12/1961,0000,NULL,32.3,NULL,NULL,NULL,26.8,79,0.666667
82564,10/12/1961,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,11/12/1961,0000,NULL,27,NULL,NULL,NULL,23.76,91.75,0.666667
82564,11/12/1961,1200,46,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,12/12/1961,0000,NULL,32,NULL,NULL,NULL,25.98,77.75,0.666667
82564,12/12/1961,1200,0.3,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,13/12/1961,0000,NULL,28.2,NULL,NULL,NULL,24.22,89.75,0.666667
82564,13/12/1961,1200,1.6,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,14/12/1961,0000,NULL,31.8,NULL,NULL,NULL,24.98,83.5,1
82564,14/12/1961,1200,0.2,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,15/12/1961,0000,NULL,32.6,NULL,NULL,NULL,25.1,88.25,0.333333
82564,15/12/1961,1200,14.8,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,16/12/1961,0000,NULL,32.6,NULL,NULL,NULL,24.78,89.75,0.333333
82564,16/12/1961,1200,75,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,17/12/1961,0000,NULL,31.2,NULL,NULL,NULL,25.5,84,0.333333
82564,17/12/1961,1200,0.2,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,18/12/1961,0000,NULL,33.4,NULL,NULL,NULL,26.24,78,1
82564,18/12/1961,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,19/12/1961,0000,NULL,32.6,NULL,NULL,NULL,26.96,74,1
82564,19/12/1961,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,20/12/1961,0000,NULL,32.4,NULL,NULL,NULL,26.4,76.5,0.666667
82564,20/12/1961,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,21/12/1961,0000,NULL,32,NULL,NULL,NULL,26.14,82,0.666667
82564,21/12/1961,1200,1.8,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,22/12/1961,0000,NULL,32.8,NULL,NULL,NULL,25.66,82.75,0.333333
82564,22/12/1961,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,23/12/1961,0000,NULL,32.5,NULL,NULL,NULL,24.94,86.5,0.333333
82564,23/12/1961,1200,3.4,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,24/12/1961,0000,NULL,31.9,NULL,NULL,NULL,24.84,85,0.333333
82564,24/12/1961,1200,17,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,25/12/1961,0000,NULL,31,NULL,NULL,NULL,24.7,91,0.333333
82564,25/12/1961,1200,0.3,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,26/12/1961,0000,NULL,29.6,NULL,NULL,NULL,25,87,0.333333
82564,26/12/1961,1200,13,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,27/12/1961,0000,NULL,31.4,NULL,NULL,NULL,24.06,88.75,1
82564,27/12/1961,1200,20.4,NULL,20.4,NULL,NULL,NULL,NULL,NULL
82564,28/12/1961,0000,NULL,32,NULL,NULL,NULL,25.94,80.25,0.666667
82564,28/12/1961,1200,33,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,29/12/1961,0000,NULL,32.5,NULL,NULL,NULL,26.94,77.75,0
82564,29/12/1961,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,30/12/1961,0000,NULL,31.4,NULL,NULL,NULL,26.48,80.5,0.333333
82564,30/12/1961,1200,0,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,31/12/1961,0000,NULL,33.1,NULL,NULL,NULL,26.66,76,0.666667
82564,31/12/1961,1200,0,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,01/01/1962,0000,NULL,32,NULL,NULL,NULL,25.24,91,0.333333
82564,01/01/1962,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,02/01/1962,0000,NULL,31.6,NULL,NULL,NULL,26.14,83.25,0.333333
82564,02/01/1962,1200,4.8,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,03/01/1962,0000,NULL,29.2,NULL,NULL,NULL,25.4,86.75,0
82564,03/01/1962,1200,2.4,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,04/01/1962,0000,NULL,33,NULL,NULL,NULL,26.46,80,0.333333
82564,04/01/1962,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,05/01/1962,0000,NULL,32.8,NULL,NULL,NULL,25.58,82,0.666667
82564,05/01/1962,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,06/01/1962,0000,NULL,31,NULL,NULL,NULL,24.6,87.5,0.333333
82564,06/01/1962,1200,26.8,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,07/01/1962,0000,NULL,30.8,NULL,NULL,NULL,24.98,84,2
82564,07/01/1962,1200,17,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,08/01/1962,0000,NULL,30.4,NULL,NULL,NULL,25.12,87.25,0.333333
82564,08/01/1962,1200,18,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,09/01/1962,0000,NULL,32.6,NULL,NULL,NULL,26.88,76.75,0.666667
82564,09/01/1962,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,10/01/1962,0000,NULL,32,NULL,NULL,NULL,25.46,82.75,0.333333
82564,10/01/1962,1200,5.6,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,11/01/1962,0000,NULL,32.7,NULL,NULL,NULL,26.22,79.5,0.666667
82564,11/01/1962,1200,8.3,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,12/01/1962,0000,NULL,32.2,NULL,NULL,NULL,26.84,77.75,0.666667
82564,12/01/1962,1200,0,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,13/01/1962,0000,NULL,30.6,NULL,NULL,NULL,25.38,84.5,0.333333
82564,13/01/1962,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,14/01/1962,0000,NULL,31.9,NULL,NULL,NULL,25.72,83.25,0.666667
82564,14/01/1962,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,15/01/1962,0000,NULL,33.9,NULL,NULL,NULL,27.38,75.5,0.666667
82564,15/01/1962,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,16/01/1962,0000,NULL,32,NULL,NULL,NULL,25.5,86,0.333333
82564,16/01/1962,1200,25,NULL,20.9,NULL,NULL,NULL,NULL,NULL
82564,17/01/1962,0000,NULL,33,NULL,NULL,NULL,26.26,84.75,0.666667
82564,17/01/1962,1200,1.2,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,18/01/1962,0000,NULL,33.2,NULL,NULL,NULL,26.38,82.25,0.333333
82564,18/01/1962,1200,3,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,19/01/1962,0000,NULL,31.9,NULL,NULL,NULL,25.84,92.75,0.333333
82564,19/01/1962,1200,1,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,20/01/1962,0000,NULL,32.2,NULL,NULL,NULL,26.36,85.5,0.666667
82564,20/01/1962,1200,9,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,21/01/1962,0000,NULL,33.9,NULL,NULL,NULL,27.36,80,0.666667
82564,21/01/1962,1200,0,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,22/01/1962,0000,NULL,33.5,NULL,NULL,NULL,26.94,77,0.666667
82564,22/01/1962,1200,5.4,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,23/01/1962,0000,NULL,29.4,NULL,NULL,NULL,25.38,91.75,0.666667
82564,23/01/1962,1200,9,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,24/01/1962,0000,NULL,31.2,NULL,NULL,NULL,25.24,88.25,1
82564,24/01/1962,1200,15.3,NULL,21,NULL,NULL,NULL,NULL,NULL
82564,25/01/1962,0000,NULL,31.7,NULL,NULL,NULL,25.38,88.5,1
82564,25/01/1962,1200,8,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,26/01/1962,0000,NULL,32.7,NULL,NULL,NULL,26.78,82.25,0.333333
82564,26/01/1962,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,27/01/1962,0000,NULL,32.4,NULL,NULL,NULL,26.66,81,0.666667
82564,27/01/1962,1200,0,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,28/01/1962,0000,NULL,31.8,NULL,NULL,NULL,25.76,83.5,0.666667
82564,28/01/1962,1200,0,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,29/01/1962,0000,NULL,32.7,NULL,NULL,NULL,24.74,89,2
82564,29/01/1962,1200,0,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,30/01/1962,0000,NULL,32,NULL,NULL,NULL,25.62,87.5,0.666667
82564,30/01/1962,1200,38,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,31/01/1962,0000,NULL,30.3,NULL,NULL,NULL,25.5,86.75,1
82564,31/01/1962,1200,1.4,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,01/02/1962,0000,NULL,32,NULL,NULL,NULL,26.24,86.25,0.666667
82564,01/02/1962,1200,1,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,02/02/1962,0000,NULL,29.4,NULL,NULL,NULL,24.86,91,0.666667
82564,02/02/1962,1200,51.8,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,03/02/1962,0000,NULL,30.7,NULL,NULL,NULL,25.3,87.75,0.666667
82564,03/02/1962,1200,43.8,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,04/02/1962,0000,NULL,32.6,NULL,NULL,NULL,26.44,80.5,0.666667
82564,04/02/1962,1200,4.4,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,05/02/1962,0000,NULL,32.7,NULL,NULL,NULL,27.02,79.75,0.666667
82564,05/02/1962,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,06/02/1962,0000,NULL,33.2,NULL,NULL,NULL,27.16,79,0.666667
82564,06/02/1962,1200,0,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,07/02/1962,0000,NULL,30.8,NULL,NULL,NULL,26.2,88.75,0.666667
82564,07/02/1962,1200,0,NULL,23.5,NULL,NULL,NULL,NULL,NULL
82564,08/02/1962,0000,NULL,28.9,NULL,NULL,NULL,24.08,90.25,1
82564,08/02/1962,1200,12,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,09/02/1962,0000,NULL,33.6,NULL,NULL,NULL,25.92,86,0.333333
82564,09/02/1962,1200,0.5,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,10/02/1962,0000,NULL,30,NULL,NULL,NULL,25.5,89.25,0.666667
82564,10/02/1962,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,11/02/1962,0000,NULL,30.4,NULL,NULL,NULL,25.9,84.25,0.666667
82564,11/02/1962,1200,16,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,12/02/1962,0000,NULL,30.8,NULL,NULL,NULL,25.48,89.5,0.333333
82564,12/02/1962,1200,6,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,13/02/1962,0000,NULL,32.2,NULL,NULL,NULL,25.24,84,0.666667
82564,13/02/1962,1200,0,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,14/02/1962,0000,NULL,30.9,NULL,NULL,NULL,24.46,92.75,0.666667
82564,14/02/1962,1200,3,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,15/02/1962,0000,NULL,29.2,NULL,NULL,NULL,24.6,93,1.333333
82564,15/02/1962,1200,26.4,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,16/02/1962,0000,NULL,30.3,NULL,NULL,NULL,25.18,88,0.666667
82564,16/02/1962,1200,8,NULL,20.8,NULL,NULL,NULL,NULL,NULL
82564,17/02/1962,0000,NULL,32.6,NULL,NULL,NULL,26.42,89.25,0.333333
82564,17/02/1962,1200,0,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,18/02/1962,0000,NULL,32.5,NULL,NULL,NULL,26.84,83,1
82564,18/02/1962,1200,6,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,19/02/1962,0000,NULL,33.6,NULL,NULL,NULL,27.24,84.75,0.666667
82564,19/02/1962,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,20/02/1962,0000,NULL,33,NULL,NULL,NULL,26.88,77.75,1.066667
82564,20/02/1962,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,21/02/1962,0000,NULL,32.4,NULL,NULL,NULL,27,75.5,1
82564,21/02/1962,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,22/02/1962,0000,NULL,32.2,NULL,NULL,NULL,26.38,80.25,1
82564,22/02/1962,1200,0,NULL,22.7,NULL,NULL,NULL,NULL,NULL
82564,23/02/1962,0000,NULL,33.2,NULL,NULL,NULL,26.08,79.5,0.666667
82564,23/02/1962,1200,0,NULL,20.6,NULL,NULL,NULL,NULL,NULL
82564,24/02/1962,0000,NULL,34.3,NULL,NULL,NULL,26.68,80,0.666667
82564,24/02/1962,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,25/02/1962,0000,NULL,32,NULL,NULL,NULL,26.4,79.25,1
82564,25/02/1962,1200,0,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,26/02/1962,0000,NULL,30.9,NULL,NULL,NULL,25.64,86.5,0.333333
82564,26/02/1962,1200,44,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,27/02/1962,0000,NULL,30,NULL,NULL,NULL,23.68,89.75,0.666667
82564,27/02/1962,1200,33,NULL,20.3,NULL,NULL,NULL,NULL,NULL
82564,28/02/1962,0000,NULL,31.8,NULL,NULL,NULL,25.06,88,0.666667
82564,28/02/1962,1200,17,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,01/03/1962,0000,NULL,30.9,NULL,NULL,NULL,25.32,90,0.666667
82564,01/03/1962,1200,33.2,NULL,21.5,NULL,NULL,NULL,NULL,NULL
82564,02/03/1962,0000,NULL,31.8,NULL,NULL,NULL,26.52,89.25,0.666667
82564,02/03/1962,1200,54.6,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,03/03/1962,0000,NULL,32.1,NULL,NULL,NULL,26.36,81.75,0.666667
82564,03/03/1962,1200,0.3,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,04/03/1962,0000,NULL,33.6,NULL,NULL,NULL,26.66,78.25,2
82564,04/03/1962,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,05/03/1962,0000,NULL,33.7,NULL,NULL,NULL,26.42,83.5,0.666667
82564,05/03/1962,1200,7,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,06/03/1962,0000,NULL,33.7,NULL,NULL,NULL,26.44,85,0.666667
82564,06/03/1962,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,07/03/1962,0000,NULL,32.1,NULL,NULL,NULL,26.5,82.75,0.666667
82564,07/03/1962,1200,6,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,08/03/1962,0000,NULL,33.8,NULL,NULL,NULL,27.3,79.25,1
82564,08/03/1962,1200,0,NULL,22.1,NULL,NULL,NULL,NULL,NULL
82564,09/03/1962,0000,NULL,32.2,NULL,NULL,NULL,26.66,82.5,0.666667
82564,09/03/1962,1200,0,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,10/03/1962,0000,NULL,31.7,NULL,NULL,NULL,25.58,86.25,0.666667
82564,10/03/1962,1200,0,NULL,22,NULL,NULL,NULL,NULL,NULL
82564,11/03/1962,0000,NULL,30,NULL,NULL,NULL,25.14,82.5,0.666667
82564,11/03/1962,1200,0,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,12/03/1962,0000,NULL,31.8,NULL,NULL,NULL,26.16,86.25,1.333333
82564,12/03/1962,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,13/03/1962,0000,NULL,30.6,NULL,NULL,NULL,24.26,91.25,0.333333
82564,13/03/1962,1200,49.8,NULL,20.9,NULL,NULL,NULL,NULL,NULL
82564,14/03/1962,0000,NULL,30.6,NULL,NULL,NULL,25.5,85,0.666667
82564,14/03/1962,1200,2.8,NULL,21.2,NULL,NULL,NULL,NULL,NULL
82564,15/03/1962,0000,NULL,27.6,NULL,NULL,NULL,23.66,96.25,0.333333
82564,15/03/1962,1200,70,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,16/03/1962,0000,NULL,29.6,NULL,NULL,NULL,24.82,88.75,0.666667
82564,16/03/1962,1200,25.4,NULL,21.4,NULL,NULL,NULL,NULL,NULL
82564,17/03/1962,0000,NULL,31.4,NULL,NULL,NULL,25.28,92.5,0
82564,17/03/1962,1200,1,NULL,22.3,NULL,NULL,NULL,NULL,NULL
82564,18/03/1962,0000,NULL,30.4,NULL,NULL,NULL,25.38,90.75,0.666667
82564,18/03/1962,1200,0.2,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,19/03/1962,0000,NULL,30,NULL,NULL,NULL,25.28,88.75,0.666667
82564,19/03/1962,1200,0.4,NULL,23,NULL,NULL,NULL,NULL,NULL
82564,20/03/1962,0000,NULL,31.8,NULL,NULL,NULL,25.72,82,0.666667
82564,20/03/1962,1200,2.7,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,21/03/1962,0000,NULL,30.5,NULL,NULL,NULL,25.02,87.5,0.666667
82564,21/03/1962,1200,14.8,NULL,21.6,NULL,NULL,NULL,NULL,NULL
82564,22/03/1962,0000,NULL,31.4,NULL,NULL,NULL,26.04,83,0.333333
82564,22/03/1962,1200,0,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,23/03/1962,0000,NULL,33.4,NULL,NULL,NULL,26.52,86.25,0.666667
82564,23/03/1962,1200,0,NULL,22.2,NULL,NULL,NULL,NULL,NULL
82564,24/03/1962,0000,NULL,32.2,NULL,NULL,NULL,25.74,82,0.666667
82564,24/03/1962,1200,0.4,NULL,21.7,NULL,NULL,NULL,NULL,NULL
82564,25/03/1962,0000,NULL,30.8,NULL,NULL,NULL,25.62,89.5,0.666667
82564,25/03/1962,1200,9,NULL,22.8,NULL,NULL,NULL,NULL,NULL
82564,26/03/1962,0000,NULL,31.8,NULL,NULL,NULL,24.1,89.25,1
82564,26/03/1962,1200,12.4,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,27/03/1962,0000,NULL,30.8,NULL,NULL,NULL,24.74,89.5,0.333333
82564,27/03/1962,1200,95,NULL,20.2,NULL,NULL,NULL,NULL,NULL
82564,28/03/1962,0000,NULL,32.1,NULL,NULL,NULL,26.32,82.75,1.333333
82564,28/03/1962,1200,0,NULL,22.4,NULL,NULL,NULL,NULL,NULL
82564,29/03/1962,0000,NULL,31.7,NULL,NULL,NULL,25.9,80,0.333333
82564,29/03/1962,1200,0,NULL,21.1,NULL,NULL,NULL,NULL,NULL
82564,30/03/1962,0000,NULL,31.6,NULL,NULL,NULL,25.68,84,1
82564,30/03/1962,1200,0,NULL,20.5,NULL,NULL,NULL,NULL,NULL
82564,31/03/1962,0000,NULL,31.6,NULL,NULL,NULL,26.22,83.5,0.666667
82564,31/03/1962,1200,0,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,01/04/1962,0000,NULL,31.2,NULL,NULL,NULL,25.8,85.75,1
82564,01/04/1962,1200,0.2,NULL,21.9,NULL,NULL,NULL,NULL,NULL
82564,02/04/1962,0000,NULL,31.7,NULL,NULL,NULL,25.82,85.5,0.666667
82564,02/04/1962,1200,0.6,NULL,23.1,NULL,NULL,NULL,NULL,NULL
82564,03/04/1962,0000,NULL,31.1,NULL,NULL,NULL,25.42,88,0.333333
82564,03/04/1962,1200,41,NULL,21.8,NULL,NULL,NULL,NULL,NULL
82564,04/04/1962,0000,NULL,30,NULL,NULL,NULL,25.26,90.25,1.333333
82564,04/04/1962,1200,0.2,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,05/04/1962,0000,NULL,30.2,NULL,NULL,NULL,25.6,91.25,0.666667
82564,05/04/1962,1200,31.9,NULL,22.6,NULL,NULL,NULL,NULL,NULL
82564,06/04/1962,0000,NULL,29.9,NULL,NULL,NULL,25.48,92.5,0.666667
82564,06/04/1962,1200,5.2,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,07/04/1962,0000,NULL,31.3,NULL,NULL,NULL,26.36,83.25,0.666667
82564,07/04/1962,1200,5.2,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,08/04/1962,0000,NULL,32.3,NULL,NULL,NULL,26.72,83,0.666667
82564,08/04/1962,1200,0,NULL,22.9,NULL,NULL,NULL,NULL,NULL
82564,09/04/1962,0000,NULL,31.3,NULL,NULL,NULL,25.86,92.25,0.666667
82564,09/04/1962,1200,4.6,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,10/04/1962,0000,NULL,32,NULL,NULL,NULL,25.58,85.5,1.333333
82564,10/04/1962,1200,6.2,NULL,22.5,NULL,NULL,NULL,NULL,NULL
82564,11/04/1962,0000,NULL,30,NULL,NULL,NULL,25,89.75,0
82564,11/04/1962,1200,40.3,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,12/04/1962,0000,NULL,31.2,NULL,NULL,NULL,25.78,85.5,0.666667
82564,12/04/1962,1200,0,NULL,21.3,NULL,NULL,NULL,NULL,NULL
82564,13/04/1962,0000,NULL,30.4,NULL,NULL,NULL,25.74,86.25,0.666667
82564,13/04/1962,1200,0,NULL,23.3,NULL,NULL,NULL,NULL,NULL
82564,14/04/1962,0000,NULL,31,NULL,NULL,NULL,25.34,87,0.666667
